Symbol,Date,Close,industry
AAPL,2012-09-04,96.424286,Consumer Goods
AAPL,2012-09-05,95.747147,Consumer Goods
AAPL,2012-09-06,96.610001,Consumer Goods
AAPL,2012-09-07,97.205711,Consumer Goods
AAPL,2012-09-10,94.677139,Consumer Goods
AAPL,2012-09-11,94.370003,Consumer Goods
AAPL,2012-09-12,95.684288,Consumer Goods
AAPL,2012-09-13,97.568573,Consumer Goods
AAPL,2012-09-14,98.754288,Consumer Goods
AAPL,2012-09-17,99.968575,Consumer Goods
AAPL,2012-09-18,100.272858,Consumer Goods
AAPL,2012-09-19,100.300003,Consumer Goods
AAPL,2012-09-20,99.814285,Consumer Goods
AAPL,2012-09-21,100.012856,Consumer Goods
AAPL,2012-09-24,98.684288,Consumer Goods
AAPL,2012-09-25,96.220001,Consumer Goods
AAPL,2012-09-26,95.025711,Consumer Goods
AAPL,2012-09-27,97.331429,Consumer Goods
AAPL,2012-09-28,95.300003,Consumer Goods
AAPL,2012-10-01,94.19857,Consumer Goods
AAPL,2012-10-02,94.472855,Consumer Goods
AAPL,2012-10-03,95.921425,Consumer Goods
AAPL,2012-10-04,95.257141,Consumer Goods
AAPL,2012-10-05,93.227142,Consumer Goods
AAPL,2012-10-08,91.167145,Consumer Goods
AAPL,2012-10-09,90.835716,Consumer Goods
AAPL,2012-10-10,91.558571,Consumer Goods
AAPL,2012-10-11,89.728569,Consumer Goods
AAPL,2012-10-12,89.958572,Consumer Goods
AAPL,2012-10-15,90.68,Consumer Goods
AAPL,2012-10-16,92.827141,Consumer Goods
AAPL,2012-10-17,92.087143,Consumer Goods
AAPL,2012-10-18,90.377144,Consumer Goods
AAPL,2012-10-19,87.120003,Consumer Goods
AAPL,2012-10-22,90.575714,Consumer Goods
AAPL,2012-10-23,87.622856,Consumer Goods
AAPL,2012-10-24,88.118568,Consumer Goods
AAPL,2012-10-25,87.077141,Consumer Goods
AAPL,2012-10-26,86.285713,Consumer Goods
AAPL,2012-10-31,85.045715,Consumer Goods
AAPL,2012-11-01,85.220001,Consumer Goods
AAPL,2012-11-02,82.400002,Consumer Goods
AAPL,2012-11-05,83.517143,Consumer Goods
AAPL,2012-11-06,83.264282,Consumer Goods
AAPL,2012-11-07,79.714287,Consumer Goods
AAPL,2012-11-08,76.821426,Consumer Goods
AAPL,2012-11-09,78.151428,Consumer Goods
AAPL,2012-11-12,77.547142,Consumer Goods
AAPL,2012-11-13,77.557144,Consumer Goods
AAPL,2012-11-14,76.697144,Consumer Goods
AAPL,2012-11-15,75.08857,Consumer Goods
AAPL,2012-11-16,75.382858,Consumer Goods
AAPL,2012-11-19,80.818573,Consumer Goods
AAPL,2012-11-20,80.129997,Consumer Goods
AAPL,2012-11-21,80.242859,Consumer Goods
AAPL,2012-11-23,81.64286,Consumer Goods
AAPL,2012-11-26,84.218575,Consumer Goods
AAPL,2012-11-27,83.540001,Consumer Goods
AAPL,2012-11-28,83.277145,Consumer Goods
AAPL,2012-11-29,84.194283,Consumer Goods
AAPL,2012-11-30,83.611427,Consumer Goods
AAPL,2012-12-03,83.741432,Consumer Goods
AAPL,2012-12-04,82.264282,Consumer Goods
AAPL,2012-12-05,76.970001,Consumer Goods
AAPL,2012-12-06,78.177139,Consumer Goods
AAPL,2012-12-07,76.178574,Consumer Goods
AAPL,2012-12-10,75.688568,Consumer Goods
AAPL,2012-12-11,77.341431,Consumer Goods
AAPL,2012-12-12,77.0,Consumer Goods
AAPL,2012-12-13,75.669998,Consumer Goods
AAPL,2012-12-14,72.827141,Consumer Goods
AAPL,2012-12-17,74.118568,Consumer Goods
AAPL,2012-12-18,76.271431,Consumer Goods
AAPL,2012-12-19,75.187141,Consumer Goods
AAPL,2012-12-20,74.53286,Consumer Goods
AAPL,2012-12-21,74.190002,Consumer Goods
AAPL,2012-12-24,74.309998,Consumer Goods
AAPL,2012-12-26,73.285713,Consumer Goods
AAPL,2012-12-27,73.580002,Consumer Goods
AAPL,2012-12-28,72.798569,Consumer Goods
AAPL,2012-12-31,76.024284,Consumer Goods
AAPL,2013-01-02,78.432854,Consumer Goods
AAPL,2013-01-03,77.442856,Consumer Goods
AAPL,2013-01-04,75.285713,Consumer Goods
AAPL,2013-01-07,74.842857,Consumer Goods
AAPL,2013-01-08,75.044289,Consumer Goods
AAPL,2013-01-09,73.871429,Consumer Goods
AAPL,2013-01-10,74.78714,Consumer Goods
AAPL,2013-01-11,74.328575,Consumer Goods
AAPL,2013-01-14,71.678574,Consumer Goods
AAPL,2013-01-15,69.417145,Consumer Goods
AAPL,2013-01-16,72.298569,Consumer Goods
AAPL,2013-01-17,71.811432,Consumer Goods
AAPL,2013-01-18,71.428574,Consumer Goods
AAPL,2013-01-22,72.110001,Consumer Goods
AAPL,2013-01-23,73.43,Consumer Goods
AAPL,2013-01-24,64.35714,Consumer Goods
AAPL,2013-01-25,62.84,Consumer Goods
AAPL,2013-01-28,64.261429,Consumer Goods
AAPL,2013-01-29,65.46714,Consumer Goods
AAPL,2013-01-30,65.261429,Consumer Goods
AAPL,2013-01-31,65.07,Consumer Goods
AAPL,2013-02-01,64.802856,Consumer Goods
AAPL,2013-02-04,63.188572,Consumer Goods
AAPL,2013-02-05,65.405716,Consumer Goods
AAPL,2013-02-06,65.335716,Consumer Goods
AAPL,2013-02-07,66.888573,Consumer Goods
AAPL,2013-02-08,67.854286,Consumer Goods
AAPL,2013-02-11,68.561432,Consumer Goods
AAPL,2013-02-12,66.842857,Consumer Goods
AAPL,2013-02-13,66.715714,Consumer Goods
AAPL,2013-02-14,66.655716,Consumer Goods
AAPL,2013-02-15,65.737144,Consumer Goods
AAPL,2013-02-19,65.71286,Consumer Goods
AAPL,2013-02-20,64.121429,Consumer Goods
AAPL,2013-02-21,63.722858,Consumer Goods
AAPL,2013-02-22,64.401428,Consumer Goods
AAPL,2013-02-25,63.257141,Consumer Goods
AAPL,2013-02-26,64.138573,Consumer Goods
AAPL,2013-02-27,63.509998,Consumer Goods
AAPL,2013-02-28,63.057144,Consumer Goods
AAPL,2013-03-01,61.495716,Consumer Goods
AAPL,2013-03-04,60.007141,Consumer Goods
AAPL,2013-03-05,61.591427,Consumer Goods
AAPL,2013-03-06,60.808571,Consumer Goods
AAPL,2013-03-07,61.511429,Consumer Goods
AAPL,2013-03-08,61.674286,Consumer Goods
AAPL,2013-03-11,62.552856,Consumer Goods
AAPL,2013-03-12,61.204285,Consumer Goods
AAPL,2013-03-13,61.192856,Consumer Goods
AAPL,2013-03-14,61.785713,Consumer Goods
AAPL,2013-03-15,63.380001,Consumer Goods
AAPL,2013-03-18,65.102859,Consumer Goods
AAPL,2013-03-19,64.927139,Consumer Goods
AAPL,2013-03-20,64.582855,Consumer Goods
AAPL,2013-03-21,64.675713,Consumer Goods
AAPL,2013-03-22,65.987144,Consumer Goods
AAPL,2013-03-25,66.225716,Consumer Goods
AAPL,2013-03-26,65.877144,Consumer Goods
AAPL,2013-03-27,64.582855,Consumer Goods
AAPL,2013-03-28,63.237144,Consumer Goods
AAPL,2013-04-01,61.272858,Consumer Goods
AAPL,2013-04-02,61.398571,Consumer Goods
AAPL,2013-04-03,61.712856,Consumer Goods
AAPL,2013-04-04,61.102856,Consumer Goods
AAPL,2013-04-05,60.457142,Consumer Goods
AAPL,2013-04-08,60.887142,Consumer Goods
AAPL,2013-04-09,60.997143,Consumer Goods
AAPL,2013-04-10,62.241428,Consumer Goods
AAPL,2013-04-11,62.047142,Consumer Goods
AAPL,2013-04-12,61.400002,Consumer Goods
AAPL,2013-04-15,59.978573,Consumer Goods
AAPL,2013-04-16,60.89143,Consumer Goods
AAPL,2013-04-17,57.542858,Consumer Goods
AAPL,2013-04-18,56.007141,Consumer Goods
AAPL,2013-04-19,55.790001,Consumer Goods
AAPL,2013-04-22,56.952858,Consumer Goods
AAPL,2013-04-23,58.01857,Consumer Goods
AAPL,2013-04-24,57.922855,Consumer Goods
AAPL,2013-04-25,58.34,Consumer Goods
AAPL,2013-04-26,59.599998,Consumer Goods
AAPL,2013-04-29,61.445713,Consumer Goods
AAPL,2013-04-30,63.254284,Consumer Goods
AAPL,2013-05-01,62.755714,Consumer Goods
AAPL,2013-05-02,63.645714,Consumer Goods
AAPL,2013-05-03,64.28286,Consumer Goods
AAPL,2013-05-06,65.815712,Consumer Goods
AAPL,2013-05-07,65.522858,Consumer Goods
AAPL,2013-05-08,66.262856,Consumer Goods
AAPL,2013-05-09,65.252853,Consumer Goods
AAPL,2013-05-10,64.709999,Consumer Goods
AAPL,2013-05-13,64.96286,Consumer Goods
AAPL,2013-05-14,63.408573,Consumer Goods
AAPL,2013-05-15,61.264286,Consumer Goods
AAPL,2013-05-16,62.082859,Consumer Goods
AAPL,2013-05-17,61.894287,Consumer Goods
AAPL,2013-05-20,63.275715,Consumer Goods
AAPL,2013-05-21,62.808571,Consumer Goods
AAPL,2013-05-22,63.049999,Consumer Goods
AAPL,2013-05-23,63.162857,Consumer Goods
AAPL,2013-05-24,63.592857,Consumer Goods
AAPL,2013-05-28,63.062859,Consumer Goods
AAPL,2013-05-29,63.564285,Consumer Goods
AAPL,2013-05-30,64.511429,Consumer Goods
AAPL,2013-05-31,64.247147,Consumer Goods
AAPL,2013-06-03,64.388573,Consumer Goods
AAPL,2013-06-04,64.187141,Consumer Goods
AAPL,2013-06-05,63.587143,Consumer Goods
AAPL,2013-06-06,62.637142,Consumer Goods
AAPL,2013-06-07,63.115715,Consumer Goods
AAPL,2013-06-10,62.69857,Consumer Goods
AAPL,2013-06-11,62.514286,Consumer Goods
AAPL,2013-06-12,61.741428,Consumer Goods
AAPL,2013-06-13,62.279999,Consumer Goods
AAPL,2013-06-14,61.435715,Consumer Goods
AAPL,2013-06-17,61.714287,Consumer Goods
AAPL,2013-06-18,61.681427,Consumer Goods
AAPL,2013-06-19,60.42857,Consumer Goods
AAPL,2013-06-20,59.548573,Consumer Goods
AAPL,2013-06-21,59.07143,Consumer Goods
